sample_id	gene_name	est_counts	tpm
1	GSK3A	285.5135	25.21882
1	GSK3B	329.0624	20.14086
1	GSKIP	55.001277	7.576144
1	GSN	70.6075018153	7.73709160697
1	GSPT1	530.8717	61.108769
1	GSPT2	37.0	2.42454
1	GSR	99.34244	5.987901
1	GSS	35.0	3.24574
1	GSTA1	0.0	0.0
1	GSTA10P	0.0	0.0
1	GSTA11P	0.0	0.0
1	GSTA12P	0.0	0.0
1	GSTA2	0.0	0.0
1	GSTA3	0.0	0.0
1	GSTA4	9.111139	1.788189
1	GSTA5	2.0	0.647496
1	GSTA6P	0.0	0.0
1	GSTA7P	1.0	0.742277
1	GSTA8P	0.0	0.0
1	GSTA9P	0.0	0.0
1	GSTCD	62.66717	5.50965
1	GSTK1	339.86063	53.13839
1	GSTM1	0.0	0.0
1	GSTM2	148.75731	24.749325
1	GSTM2P1	0.0	0.0
1	GSTM3	40.74417	2.143522
1	GSTM3P1	1.0	0.460138
1	GSTM3P2	0.0	0.0
1	GSTM4	6.0	1.1020142
1	GSTM5	3.0000045	0.12185825
1	GSTM5P1	0.0	0.0
1	GSTO1	63.00005	14.81858
1	GSTO2	89.8136	3.925971
1	GSTO3P	0.0	0.0
1	GSTP1	250.00004	43.22625
1	GSTP1P1	2.0	2.42582
1	GSTT1	12.5016169	1.49454715
1	GSTT2	0.988694	0.170562
1	GSTT2B	0.0113058	0.00194214
1	GSTTP2	12.580895	2.315941
1	GSTZ1	43.60315	3.711984
1	GSX1	1.0	0.0932098
1	GSX2	1.0	0.125551
1	GTDC1	72.2409660295	7.65613400247
1	GTF2A1	185.00019	9.65281
1	GTF2A1L	0.0	0.0
1	GTF2A2	152.250013801	45.718703818
1	GTF2B	359.99962	65.25349
1	GTF2E1	101.58004	12.91357
1	GTF2E2	282.68554	47.7454
1	GTF2F1	847.69198	76.47143
1	GTF2F2	83.23302	7.947431
1	GTF2F2P1	0.0	0.0
1	GTF2F2P2	0.0	0.0
1	GTF2H1	100.00006	20.222395
1	GTF2H2	168.94871	11.113851
1	GTF2H2B	22.4153	3.46486
1	GTF2H2C	47.595342	13.269873
1	GTF2H2C_2	15.25765	1.687938
1	GTF2H3	61.88636	6.15495
1	GTF2H4	20.8816009	2.8086043
1	GTF2H5	80.3833	2.05096
1	GTF2I	1750.8811	181.109076
1	GTF2IP1	325.422389519	64.1102498969
1	GTF2IP2	0.0	0.0
1	GTF2IP3	1.0	0.642095
1	GTF2IRD1	27.38247	0.7675401
1	GTF2IRD1P1	8.72013	0.954775
1	GTF2IRD2	202.80142	18.140469
1	GTF2IRD2B	167.09491	19.1732
1	GTF2IRD2P1	1.880585	0.1117017
1	GTF3A	677.9997	110.22144
1	GTF3AP1	0.0	0.0
1	GTF3AP2	0.0	0.0
1	GTF3AP5	0.0	0.0
1	GTF3AP6	0.0	0.0
1	GTF3C1	789.0001994	65.6028157
1	GTF3C2	613.27271	92.04397
1	GTF3C3	268.42038	50.02211
1	GTF3C4	684.0	13.6399
1	GTF3C5	277.674230017	38.9352990041
1	GTF3C6	11.0	2.50225
1	GTPBP1	2827.48477	213.56549
1	GTPBP10	81.194514	9.383767
1	GTPBP2	357.3914	44.44607
1	GTPBP3	56.90286454	7.5590723316
1	GTPBP4	984.9459	101.8758
1	GTPBP6	569.0	45.6391
1	GTPBP8	44.19891	5.990287
1	GTSE1	30.5434	2.59695
1	GTSF1	18.9062	3.402035
1	GTSF1L	0.0	0.0
1	GU182338.2	0.0	0.0
1	GU182339.6	0.0	0.0
1	GU182342.7	0.0	0.0
1	GU182343.1	0.0	0.0
1	GU182343.5	0.0	0.0
1	GU182343.7	0.0	0.0
1	GU182351.10	0.0	0.0
1	GU182351.11	0.0	0.0
1	GU182351.6	0.570749	0.116145
1	GU182352.1	0.0	0.0
1	GU182352.4	0.0	0.0
1	GU182352.6	0.0	0.0
1	GU182353.1	0.17313	0.0148599
1	GU182353.5	0.0	0.0
1	GU182354.3	0.0	0.0
1	GU182354.5	0.0	0.0
1	GU182355.5	0.0	0.0
1	GU182357.5	0.0	0.0
1	GU182357.6	0.0	0.0
1	GU182358.3	0.0	0.0
1	GU182360.3	0.0	0.0
1	GUCA1A	5.21989	0.938534
1	GUCA1B	40.0	7.01299
1	GUCA1C	2.0	0.494559
1	GUCA2A	0.0	0.0
1	GUCA2B	0.0	0.0
1	GUCD1	1375.58667	133.36313
1	GUCY1A2	3.0	0.1424366
1	GUCY1A3	3.000005465	0.163518983
1	GUCY1B2	2.24404	0.231827
1	GUCY1B3	2.0	0.20716
1	GUCY2C	2.0	0.09885
1	GUCY2D	9.0	1.385883
1	GUCY2EP	2.0	0.529112
1	GUCY2F	0.0	0.0
1	GUCY2GP	1.0	0.142536
1	GUF1	255.7296	11.94736
1	GUK1	1273.00009	213.733884
1	GULOP	1.0	0.299348
1	GULP1	9.11546	1.059347
1	GUSB	330.73131	37.25724
1	GUSBP1	35.93327	9.626247
1	GUSBP10	3.0	1.05018
1	GUSBP12	1.0	0.305588
1	GUSBP2	23.89721	3.38451
1	GUSBP3	7.82321	1.26851
1	GUSBP4	5.03324	1.84356
1	GUSBP5	13.19582	4.694568
1	GUSBP6	15.0	2.37318
1	GUSBP8	0.0	0.0
1	GUSBP9	44.6065	19.8592
1	GVINP1	13.7094	0.30308
1	GVINP2	0.0	0.0
1	GVQW1	19.5699	2.07639
1	GXYLT1	130.02406	3.915904
1	GXYLT1P1	0.0	0.0
1	GXYLT1P2	0.0	0.0
1	GXYLT1P3	0.659796	0.123097
1	GXYLT1P5	0.0	0.0
1	GXYLT1P6	0.0	0.0
1	GXYLT2	4.25977	0.234696
1	GYG1	70.274838	10.777605
1	GYG1P1	0.0	0.0
1	GYG1P2	0.0	0.0
1	GYG1P3	0.0	0.0
1	GYG2	2.0	0.295243
1	GYG2P1	20.27469	8.437255
1	GYLTL1B	365.0002	46.65697
1	GYPA	2.0	0.971497
1	GYPB	1.0	0.695988
1	GYPC	168.00001	27.269618
1	GYPE	10.0	1.30715
1	GYS1	40.00002	3.209808
1	GYS2	0.0	0.0
1	GZF1	434.999970014	33.9953400005
1	GZMA	39.0	10.3472
1	GZMAP1	0.0	0.0
1	GZMB	152.699211	36.7963577
1	GZMH	92.30074	26.4992
1	GZMK	2.0	0.29036
1	GZMM	77.0	14.4258
1	H1F0	38.0	2.67441
1	H1FNT	3.0	0.378579
1	H1FOO	0.0	0.0
1	H1FX	4650.0	439.408
1	H2AFB1	0.0	0.0
1	H2AFB2	0.0	0.0
1	H2AFB3	4.0	1.4945
1	H2AFJ	115.0005	32.124431
1	H2AFV	717.404244	64.78119607
1	H2AFX	63.0	6.03618
1	H2AFY	1187.9997	62.953621
1	H2AFY2	3.0	0.666661
1	H2AFZ	488.9717	78.17141
1	H2AFZP1	1.0	0.7894
1	H2AFZP3	2.02761	1.74192
1	H2AFZP4	0.0	0.0
1	H2AFZP5	0.0	0.0
1	H2AFZP6	1.0	0.836604
1	H2BFM	6.0	0.620779
1	H2BFS	0.0	0.0
1	H2BFWT	0.0	0.0
1	H3F3A	2276.998	403.80303
1	H3F3AP1	0.0	0.0
1	H3F3AP3	1.0	0.807205
1	H3F3AP4	0.0	0.0
1	H3F3AP5	0.0	0.0
1	H3F3AP6	0.0	0.0
1	H3F3B	22242.95238	3172.993304
1	H3F3BP1	0.0	0.0
1	H3F3BP2	1.0	0.991552
1	H3F3C	11.0916	2.33469
1	H6PD	458.0222	9.099568
1	HAAO	23.00002	4.849596
1	HABP2	0.0	0.0
1	HABP4	179.78222	11.500297
1	HACE1	83.45999	7.744026
1	HACL1	179.99999	22.233407
1	HADH	40.99998	7.717412
1	HADHA	570.9483	49.72884
1	HADHAP1	0.0	0.0
1	HADHB	256.06391	24.369822
1	HAGH	75.14915	9.18817
1	HAGHL	81.302692	8.4032016
1	HAL	20.999975978	1.56437501779
1	HAMP	29.0617	2.229538
1	HAND1	1.0	0.0922089
1	HAND2	1.0	0.119195
1	HAO1	1.0	0.111939
1	HAO2	0.0	0.0
1	HAP1	25.20192	0.726539
1	HAPLN1	1.0	0.0351147
1	HAPLN2	12.0	1.56443
1	HAPLN3	49.00003	4.468117
1	HAPLN4	1.0	0.0441428
1	HARBI1	39.97363	7.38489
1	HARS	439.523154582	39.1908704766
1	HARS2	464.93967	59.244884
1	HAS1	10.0000011758	1.95877308493
1	HAS2	2.11358	0.100307
1	HAS3	26.00005	2.553369
1	HAT1	242.96516	29.45744
1	HAUS1	26.366506	11.276282
1	HAUS1P1	0.0	0.0
1	HAUS1P2	2.0	0.660056
1	HAUS1P3	0.0	0.0
1	HAUS2	103.90131	6.871213
1	HAUS3	632.7456	46.56858
1	HAUS4	54.6300139	7.89233932
1	HAUS4P1	0.0	0.0
1	HAUS5	277.01069	16.561647
1	HAUS6	381.53455	16.53295
1	HAUS6P1	0.0	0.0
1	HAUS6P2	0.0	0.0
1	HAUS6P3	0.0	0.0
1	HAUS7	81.99999	22.380557
1	HAUS8	99.2012802424	18.4864750277
1	HAUS8P1	0.0	0.0
1	HAVCR1	7.826165	2.003432
1	HAVCR2	38.42448	3.507949
1	HAX1	161.0001	32.61374
1	HBA1	7.0	2.62528
1	HBA2	0.0	0.0
1	HBB	1.0	0.411267
1	HBBP1	0.0	0.0
1	HBD	0.0	0.0
1	HBE1	1.0	0.45347
1	HBEGF	14.000026	1.424018
1	HBG1	0.0	0.0
1	HBG2	6.00092	0.661487
1	HBM	0.0	0.0
1	HBP1	1803.75896	240.21934
1	HBQ1	1.0	0.390467
1	HBS1L	594.40958062	64.881994695
1	HBZ	1.0	0.255392
1	HBZP1	0.0	0.0
1	HCAR1	52.5112	1.94365
1	HCAR2	7.53473	0.660304
1	HCAR3	21.4653	1.80938
1	HCCS	149.00003	22.07203
1	HCFC1	1190.562	30.84883
1	HCFC1R1	14.203751	2.363487
1	HCFC2	272.00006	28.88646
1	HCFC2P1	0.0	0.0
1	HCG19P	0.0	0.0
1	HCG22	16.0	1.72207
1	HCG27	37.00001	6.280705
1	HCG4	0.0	0.0
1	HCG4B	11.4982	1.993859
1	HCG4P11	117.293	20.56629
1	HCG4P3	1.0002048288	0.166811948928
1	HCG4P5	615.136	103.9106
1	HCG4P7	55.6684	9.75753
1	HCG4P8	0.0	0.0
1	HCG9P5	6.0	14.64372
1	HCK	158.000006431	14.1421376199
1	HCLS1	1073.99978	127.03653
1	HCN1	1.0	0.0347203
1	HCN2	8.0	0.313757
1	HCN3	24.0000018	1.4573798
1	HCN4	2.0	0.0402317
1	HCRT	1.0	0.346377
1	HCRTR1	7.000005	0.8309407
1	HCRTR2	0.0	0.0
1	HCST	68.0	29.6028
1	HDAC1	462.00012	58.93861
1	HDAC10	250.60814	41.610482
1	HDAC11	5.00000318082	0.9154345416
1	HDAC1P1	1.0	0.14952
1	HDAC1P2	0.0	0.0
1	HDAC2	584.04232	83.344918
1	HDAC3	230.99991	42.211596
1	HDAC4	82.7362598	4.54074114
1	HDAC5	825.52226	63.833852
1	HDAC6	561.131484	51.554647
1	HDAC7	1944.99963	127.744081
1	HDAC8	24.4425424245	3.40143679946
1	HDAC9	348.27448	20.333949
1	HDC	85.00006	11.631604
1	HDDC2	6.0	1.2379488
1	HDDC3	24.08353	2.93446
1	HDGF	623.99987	68.554607
1	HDGFL1	0.0	0.0
1	HDGFP1	0.0	0.0
1	HDGFRP2	41.80861	2.633765
1	HDGFRP3	83.37584	3.948224
1	HDHD1	13.0	1.961631
1	HDHD1P1	0.0	0.0
1	HDHD1P2	0.0	0.0
1	HDHD1P3	1.0	0.369219
1	HDHD2	26.00001	7.066005
1	HDHD3	29.5403001013	3.13621002141
1	HDLBP	531.3783855	51.1971799
1	HDX	11.00000269	1.4707476193
1	HEATR1	790.08034	17.4406525
1	HEATR3	86.354705	9.750063
1	HEATR4	13.0	2.67185
1	HEATR5A	50.86675	3.074826
1	HEATR5B	294.62694	40.3321
1	HEATR6	128.47505	13.320498
1	HEATR9	14.999996	1.3160342
1	HEBP1	12.46313	3.002794
1	HEBP2	395.2703	29.34748
1	HECA	1915.12	60.4831
1	HECTD1	1964.44450957	134.658760872
1	HECTD2	46.0	2.316294
1	HECTD3	203.00023	18.141431
1	HECTD4	1160.18951	35.295721
1	HECW1	7.61453	0.53818
1	HECW2	14.2385	0.224047
1	HEG1	164.99955	4.812015
1	HELB	243.50821	4.0465292
1	HELLS	48.8087259	6.16723481
1	HELQ	262.99965	18.52176
1	HELT	0.0	0.0
1	HELZ	1503.09988	57.29023
1	HELZ2	1114.47425	30.59829
1	HEMGN	4.00314	0.37701
1	HEMK1	64.38292	2.5952943
1	HENMT1	13.0	1.34105
1	HEPACAM	7.06213	0.320197
1	HEPACAM2	0.0	0.0
1	HEPH	1.0	0.0500235
1	HEPHL1	1.0	0.0354944
1	HEPN1	0.0	0.0
1	HERC1	4115.15232	189.108811
1	HERC2	368.818597	15.077909
1	HERC2P10	1.05946	0.0783486
1	HERC2P11	0.0	0.0
1	HERC2P2	108.965495	11.711928
1	HERC2P3	37.82823	6.505896
1	HERC2P4	31.46853	4.61666
1	HERC2P5	22.99081	3.377659
1	HERC2P7	0.0	0.0
1	HERC2P8	31.38155	4.178473
1	HERC2P9	135.72321	10.86647
1	HERC3	586.736742203	35.7369720869
1	HERC4	251.16387922	42.542033894
1	HERC5	112.00006	8.756599
1	HERC6	36.0957134	4.2356415
1	HERPUD1	1381.1023	276.044244
1	HERPUD2	548.28653	37.946566
1	HES1	35.00004	3.983938
1	HES2	22.02388	1.964647
1	HES3	0.0	0.0
1	HES4	6.0	0.842603
1	HES5	1.0	0.1180974
1	HES6	24.99995	3.264233
1	HES7	2.9999991	0.2849472
1	HESX1	0.0	0.0
1	HEXA	324.243631122	39.6809417127
1	HEXB	231.26765	52.13095
1	HEXDC	135.80544	20.438094
1	HEXIM1	359.0	17.1086
1	HEXIM2	49.00003	10.612318
1	HEY1	0.0	0.0
1	HEY2	3.0	0.203854
1	HEYL	3.0	0.130411
1	HFE	13.9649	0.502156
1	HFE2	0.0	0.0
1	HFM1	0.0	0.0
1	HGD	19.999995	7.240365
1	HGF	0.0	0.0
1	HGFAC	5.0	0.817275
1	HGH1	2.0	2.287573
1	HGS	950.29091	137.43454
1	HGSNAT	879.27874	71.6965
1	HHAT	10.0	0.5871788
1	HHATL	0.0	0.0
1	HHEX	944.0	142.7948
1	HHIP	12.3113	0.514329
1	HHIPL1	24.1105	0.501676
1	HHIPL2	15.00001	1.415997
1	HHLA1	102.289	8.46146
1	HHLA2	63.20678	6.83757
1	HHLA3	14.5417	4.559767
1	HIAT1	1118.0	81.1006
1	HIATL1	172.237	12.42464
1	HIATL2	59.7979	20.87342
1	HIBADH	11.0	2.261218
1	HIBCH	41.12797	13.476281
1	HIC1	21.6901	0.45645
1	HIC2	114.00721	2.7177607
1	HID1	22.999991	5.1642742
1	HIF1A	4440.59923231	358.442100691
1	HIF1AN	434.95499	14.435763
1	HIF1AP1	0.0	0.0
1	HIF3A	53.8545	2.696401
1	HIGD1A	128.99987	22.859484
1	HIGD1AP1	0.0	0.0
1	HIGD1AP10	0.0	0.0
1	HIGD1AP11	0.0	0.0
1	HIGD1AP12	0.0	0.0
1	HIGD1AP13	1.0	1.46005
1	HIGD1AP14	0.0	0.0
1	HIGD1AP15	0.0	0.0
1	HIGD1AP16	4.0	7.32146
1	HIGD1AP17	2.0	3.19913
1	HIGD1AP18	0.0	0.0
1	HIGD1AP2	0.0	0.0
1	HIGD1AP3	0.0	0.0
1	HIGD1AP4	0.0	0.0
1	HIGD1AP5	0.0	0.0
1	HIGD1AP6	0.0	0.0
1	HIGD1AP8	0.0	0.0
1	HIGD1AP9	2.0	3.12761
1	HIGD1B	4.999991	2.399403
1	HIGD1C	0.0	0.0
1	HIGD2A	163.506	53.1207
1	HIGD2B	10.0	1.72702
1	HILPDA	40.92391	6.527337
1	HILS1	3.0	0.453322
1	HINFP	241.4639	32.63556
1	HINT1	1162.32824	342.60681
1	HINT1P1	0.0	0.0
1	HINT1P2	0.0	0.0
1	HINT2	17.94238	4.252828
1	HINT2P1	0.0	0.0
1	HINT3	177.403	10.8433
1	HIP1	207.95771	6.57775
1	HIP1R	9064.00493	658.85689
1	HIPK1	4234.99368407	126.001125095
1	HIPK2	719.0004	11.14428
1	HIPK3	1137.99979	35.061528
1	HIPK4	3.0	0.193231
1	HIRA	742.0752	47.4521
1	HIRAP1	0.0	0.0
1	HIRIP3	15.4474	1.081806
1	HIST1H1A	0.0	0.0
1	HIST1H1B	1.0	0.304172
1	HIST1H1C	323.0	109.401
1	HIST1H1D	29.0	9.49418
1	HIST1H1E	51.0	15.4404
1	HIST1H1PS1	2.0	5.95653
1	HIST1H1PS2	0.0	0.0
1	HIST1H1T	0.0	0.0
1	HIST1H2AA	0.0	0.0
1	HIST1H2AB	2.0	1.43197
1	HIST1H2AC	84.999978779	11.3386427337
1	HIST1H2AD	6.0	4.12187
1	HIST1H2AE	19.0	13.5787
1	HIST1H2AG	17.6834	1.45689
1	HIST1H2AH	3.0	2.20715
1	HIST1H2AI	0.0	0.0
1	HIST1H2AJ	2.0	1.44034
1	HIST1H2AK	0.879893	0.612071
1	HIST1H2AL	1.0	0.680325
1	HIST1H2AM	1.0	0.70908
1	HIST1H2APS1	0.0	0.0
1	HIST1H2APS2	0.0	0.0
1	HIST1H2APS3	0.0	0.0
1	HIST1H2APS4	0.0	0.0
1	HIST1H2APS6	0.0	0.0
1	HIST1H2BA	0.0	0.0
1	HIST1H2BB	0.0	0.0
1	HIST1H2BC	60.0	22.06312
1	HIST1H2BD	69.0	37.2929
1	HIST1H2BE	4.0	3.03842
1	HIST1H2BF	4.0	3.23574
1	HIST1H2BG	63.0	24.5577
1	HIST1H2BH	6.0	4.75294
1	HIST1H2BI	5.0	3.87403
1	HIST1H2BJ	2.0	0.448359
1	HIST1H2BK	44.9092	34.0873
1	HIST1H2BL	0.0	0.0
1	HIST1H2BM	7.0	5.83761
1	HIST1H2BN	36.5416	2.5166
1	HIST1H2BO	3.0	2.32086
1	HIST1H2BPS1	0.0	0.0
1	HIST1H2BPS2	0.0	0.0
1	HIST1H2BPS3	0.0	0.0
1	HIST1H3A	6.0	4.06607
1	HIST1H3B	1.0	0.666669
1	HIST1H3C	2.0	1.33344
1	HIST1H3D	8.0	5.3569
1	HIST1H3E	2.0	1.33322
1	HIST1H3F	0.0	0.0
1	HIST1H3G	1.02843	0.0811597
1	HIST1H3H	8.0	1.2722
1	HIST1H3I	3.0	1.94991
1	HIST1H3J	1.0	0.666328
1	HIST1H3PS1	0.0	0.0
1	HIST1H4A	0.0	0.0
1	HIST1H4B	3.0	1.86877
1	HIST1H4C	3.0	1.99757
1	HIST1H4D	0.0	0.0
1	HIST1H4E	8.0	10.12
1	HIST1H4F	2.0	2.52999
1	HIST1H4G	0.0	0.0
1	HIST1H4H	5.0	3.84274
1	HIST1H4I	13.0	1.95955
1	HIST1H4J	17.0	13.1342
1	HIST1H4K	0.0	0.0
1	HIST1H4L	0.0	0.0
1	HIST1H4PS1	0.0	0.0
1	HIST2H2AA4	577.35908	220.066449
1	HIST2H2AB	10.0	6.73218
1	HIST2H2AC	28.6411	19.1712
1	HIST2H2BA	0.0	0.0
1	HIST2H2BB	1.0	0.753023
1	HIST2H2BC	85.0377	32.3241
1	HIST2H2BD	8.96226	4.27918
1	HIST2H2BE	139.676	11.6922
1	HIST2H2BF	58.324	5.60408
1	HIST2H3A	3.0	0.285116
1	HIST2H3C	3.0	0.285116
1	HIST2H3D	8.0	4.90074
1	HIST2H3DP1	0.0	0.0
1	HIST2H3PS2	0.0	0.0
1	HIST2H4A	12.8654162069	5.01494359873
1	HIST2H4B	23.13453	3.560665
1	HIST3H2A	18.0	3.772
1	HIST3H2BA	0.0	0.0
1	HIST3H2BB	9.64197	0.681322
1	HIST3H3	3.0	1.51441
1	HIST4H4	44.95255	19.84326
1	HIVEP1	618.179790638	29.1666200127
1	HIVEP2	753.99949	19.1398151
1	HIVEP3	64.00002835	1.452050989
1	HJURP	5.9895	1.217096
1	HK1	218.44633	23.90556
1	HK2	419.98019	14.21563
1	HK2P1	2.01969	0.128396
1	HK3	7.999995	0.4601085
1	HKDC1	2.0	0.0918995
1	HKR1	538.58797	78.282252
1	HLA-A	23548.6410676	2526.74811884
1	HLA-B	36270.63663	5541.15697401
1	HLA-C	12288.2941716	2068.39248292
1	HLA-DMA	2391.999705	449.9437863
1	HLA-DMB	3542.69080183	287.713708073
1	HLA-DOA	709.99326	65.786552
1	HLA-DOB	374.12239315	66.521204179
1	HLA-DPA1	4282.317898	674.0196641
1	HLA-DPA2	24.000004327	7.481255534
1	HLA-DPA3	0.0	0.0
1	HLA-DPB1	6529.19726845	954.379023544
1	HLA-DPB2	17.008573	4.3108468
1	HLA-DQA1	4927.57458	603.868159
1	HLA-DQA2	141.8115	27.41189
1	HLA-DQB1	4078.63133004	441.37438682
1	HLA-DQB2	38.829096	3.7393062
1	HLA-DQB3	0.0	0.0
1	HLA-DRA	13535.0104	2193.88756
1	HLA-DRB1	12701.34797	2043.947305
1	HLA-DRB2	6.10562	3.33022
1	HLA-DRB3	1193.19582	153.60846
1	HLA-DRB4	2939.889	509.7657
1	HLA-DRB5	10.5355	1.59837
1	HLA-DRB6	52.3859	9.65042
1	HLA-DRB7	0.0	0.0
1	HLA-DRB8	2.02319	1.41993
1	HLA-DRB9	0.0	0.0
1	HLA-E	9803.626	827.36496
1	HLA-F	1790.51104264	463.231711721
1	HLA-G	31.100063	3.4595447
1	HLA-H	31.6561	5.13109
1	HLA-J	2.000429	0.38958198
1	HLA-K	28.5155	5.13388
1	HLA-L	360.210847636	26.4915691519
1	HLA-N	0.0	0.0
1	HLA-P	0.0	0.0
1	HLA-S	0.0	0.0
1	HLA-T	3.0	2.07016
1	HLA-U	1.0	3.74598
1	HLA-V	345.4503063	14.42030101
1	HLA-W	5.00227	1.48945
1	HLA-Z	0.0	0.0
1	HLCS	148.83474	9.892089
1	HLF	2.0	0.0663395
1	HLFP1	0.0	0.0
1	HLTF	38.98362	6.600616
1	HLX	49.2859	2.11511
1	HM13	152.028806	27.069907
1	HMBOX1	199.00006	35.574965
1	HMBS	7.0	0.896142
1	HMCES	495.0002	46.60056
1	HMCN1	1.0	0.0100942
1	HMCN2	16.0564700269	0.414061302318
1	HMG20A	290.4272	25.785417
1	HMG20B	180.665	25.21474
1	HMGA1	504.67646	43.140449
1	HMGA1P1	0.0	0.0
1	HMGA1P2	3.2444	3.82623
1	HMGA1P3	0.0	0.0
1	HMGA1P5	19.0	31.5233
1	HMGA1P6	0.0	0.0
1	HMGA1P7	3.0	1.43139
1	HMGA1P8	3.07887	3.69373
1	HMGA2	59.830501382	5.00496015323
1	HMGB1	3484.92524	593.48392
1	HMGB1P1	0.0	0.0
1	HMGB1P10	0.0	0.0
1	HMGB1P11	0.0	0.0
1	HMGB1P12	0.0	0.0
1	HMGB1P13	0.0	0.0
1	HMGB1P14	1.00077	0.463921
1	HMGB1P15	0.0	0.0
1	HMGB1P16	0.0	0.0
1	HMGB1P17	0.0	0.0
1	HMGB1P18	0.0	0.0
1	HMGB1P19	0.0	0.0
1	HMGB1P20	14.0	5.21442
1	HMGB1P21	0.0	0.0
1	HMGB1P22	0.0	0.0
1	HMGB1P23	0.0	0.0
1	HMGB1P25	0.0	0.0
1	HMGB1P26	0.0	0.0
1	HMGB1P27	0.0	0.0
1	HMGB1P28	0.0	0.0
1	HMGB1P29	0.0	0.0
1	HMGB1P3	2.47505	1.07504
1	HMGB1P30	0.0	0.0
1	HMGB1P31	0.0	0.0
1	HMGB1P32	0.0	0.0
1	HMGB1P35	0.0	0.0
1	HMGB1P36	0.0	0.0
1	HMGB1P37	0.0	0.0
1	HMGB1P38	0.0	0.0
1	HMGB1P39	8.04937	1.94936
1	HMGB1P4	0.0	0.0
1	HMGB1P41	0.0	0.0
1	HMGB1P42	0.0	0.0
1	HMGB1P44	1.0	0.494809
1	HMGB1P45	0.0	0.0
1	HMGB1P46	0.0	0.0
1	HMGB1P47	0.0	0.0
1	HMGB1P48	0.0	0.0
1	HMGB1P5	30.9755	12.3342
1	HMGB1P7	3.0	1.31774
1	HMGB1P8	5.27059	1.20313
1	HMGB1P9	0.0	0.0
1	HMGB2	633.9996	115.5771
1	HMGB2P1	0.0	0.0
1	HMGB3	32.53183	5.21763
1	HMGB3P1	0.0	0.0
1	HMGB3P10	0.0	0.0
1	HMGB3P11	0.0	0.0
1	HMGB3P12	0.0	0.0
1	HMGB3P13	0.0	0.0
1	HMGB3P14	13.0	6.10693
1	HMGB3P15	0.0	0.0
1	HMGB3P16	0.0	0.0
1	HMGB3P17	0.0	0.0
1	HMGB3P18	0.0	0.0
1	HMGB3P19	0.0	0.0
1	HMGB3P2	0.0	0.0
1	HMGB3P20	8.0	3.56661
1	HMGB3P21	1.0	0.554814
1	HMGB3P22	3.00000828818	1.38906326666
1	HMGB3P23	0.0	0.0
1	HMGB3P24	8.0	3.27867
1	HMGB3P26	0.0	0.0
1	HMGB3P27	0.0	0.0
1	HMGB3P3	0.0	0.0
1	HMGB3P30	0.0	0.0
1	HMGB3P31	0.0	0.0
1	HMGB3P32	0.0	0.0
1	HMGB3P4	3.0	1.56882
1	HMGB3P5	0.0	0.0
1	HMGB3P6	0.0	0.0
1	HMGB3P7	0.0	0.0
1	HMGB3P8	0.0	0.0
1	HMGB3P9	2.0	0.966032
1	HMGB4	0.0	0.0
1	HMGCL	66.2580707112	10.368998084
1	HMGCLL1	0.0	0.0
1	HMGCR	383.00022	45.805804
1	HMGCS1	511.5991	50.63079
1	HMGCS2	1.0	0.419174
1	HMGN1	2142.97097453	212.39495116
1	HMGN1P10	0.0	0.0
1	HMGN1P11	0.0	0.0
1	HMGN1P12	2.0	6.747
1	HMGN1P13	0.0	0.0
1	HMGN1P14	0.0	0.0
1	HMGN1P15	0.0	0.0
1	HMGN1P16	0.0	0.0
1	HMGN1P17	0.0	0.0
1	HMGN1P18	0.0	0.0
1	HMGN1P19	0.0	0.0
1	HMGN1P2	3.0	3.83711
1	HMGN1P20	0.0	0.0
1	HMGN1P24	0.0	0.0
1	HMGN1P26	0.0	0.0
1	HMGN1P28	0.0	0.0
1	HMGN1P3	0.0	0.0
1	HMGN1P30	0.0	0.0
1	HMGN1P32	2.0	3.72037
1	HMGN1P33	0.0	0.0
1	HMGN1P34	0.0	0.0
1	HMGN1P35	0.0	0.0
1	HMGN1P36	3.02375	4.16846
1	HMGN1P37	0.0	0.0
1	HMGN1P38	0.0	0.0
1	HMGN1P4	0.0	0.0
1	HMGN1P5	0.0	0.0
1	HMGN1P6	0.0	0.0
1	HMGN1P7	4.0	5.02755
1	HMGN1P8	3.0	4.41057
1	HMGN1P9	0.0	0.0
1	HMGN2	1252.9586	251.0049
1	HMGN2P10	0.0	0.0
1	HMGN2P11	0.0	0.0
1	HMGN2P13	0.0	0.0
1	HMGN2P15	1.01625	1.69796
1	HMGN2P16	0.0	0.0
1	HMGN2P17	0.0	0.0
1	HMGN2P18	0.0	0.0
1	HMGN2P19	1.0	1.73491
1	HMGN2P20	2.0	3.27093
1	HMGN2P21	0.0	0.0
1	HMGN2P22	0.0	0.0
1	HMGN2P23	0.0	0.0
1	HMGN2P24	0.0	0.0
1	HMGN2P25	0.0	0.0
1	HMGN2P26	0.0	0.0
1	HMGN2P27	0.0	0.0
1	HMGN2P28	0.0	0.0
1	HMGN2P3	0.0	0.0
1	HMGN2P30	0.0	0.0
1	HMGN2P31	1.0	1.63547
1	HMGN2P32	0.0	0.0
1	HMGN2P34	0.0	0.0
1	HMGN2P35	0.0	0.0
1	HMGN2P36	0.0	0.0
1	HMGN2P38	0.0	0.0
1	HMGN2P39	0.0	0.0
1	HMGN2P4	2.00836	1.52104
