NAME	Jurkat	IM-9	Raji	THP-1	
206759_at	10.494365895719815	7417.720091543113	941.8004372569112	300.44845946008223	
206760_s_at	14.701186253982979	6037.043338243778	682.0424445346063	32.91374261238717	
206804_at	5436.448667627856	23.324062313536817	59.746177485820944	29.502043298559062	
206871_at	10.531341078218478	16.623890199614635	17.8055091769158	29692.85109421734	
206975_at	9.925544949018843	2634.9883576654847	828.5642055273313	21.59958606255125	
206978_at	80.28170331088852	65.32376707543706	57.68273116528846	6125.812849542125	
207015_s_at	839.7037748485998	24.97290678102742	39.66436273763664	21.126549897635414	
207016_s_at	3246.698871504714	19.619463132527095	25.8938867229624	27.2667231422041	
207039_at	21.7684061888293	214.15515960403565	1335.311385109417	20.193322998741724	
207245_at	7.008177306877689	1043.6499241003157	46.251611512548386	10.284479429900811	
207250_at	901.4046695692672	31.69518911856052	21.00705581414233	16.301043071166347	
207281_x_at	18.388868333035358	1295.669102270167	40.637324867417185	59.90551769268781	
207339_s_at	126.77113088152642	261.62493655134125	4682.112373431858	142.39172265382237	
207341_at	21.286353727584032	37.734487055410774	69.33336349045517	24270.0866588838	
207397_s_at	1193.107806814122	5.491095559675903	4.642898992987163	3.6384642989184903	
207398_at	631.3269293453964	6.94898078955539	8.994275730518348	7.659799411297771	
207469_s_at	5.3222233041725655	1585.9019580205422	9.48733088945223	1182.0725792707758	
207691_x_at	91.15813301846664	5484.430700663845	75.8245115931521	307.6673268347028	
207761_s_at	156.37643241510054	112.36920990244921	6140.055618973413	327.7950505121338	
207861_at	16.6666998513464	2815.5941973129643	2819.280937914759	27.12229953478648	
207865_s_at	6.454030856426414	48.416939825252776	14.572582358508848	2251.4140752503567	
208029_s_at	8023.546250144706	5.418495242228699	53.32939863943929	4176.402563115097	
208461_at	4.632933153645694	276.60961945610984	4.81897750197881	3.1514730694109274	
208524_at	121.07897781035807	4787.933270833047	129.46183368986195	381.1101182745096	
208683_at	119.37217735508825	72.0751582616669	77.89630587005743	8724.098026654952	
208937_s_at	7536.522837224027	174.61787354401093	29.446157085305718	1375.5506270778735	
209031_at	580.6734857799838	6050.978611873381	18.58497427793918	528.4016499864777	
209160_at	885.3116199108574	68.14221628552384	6.9629851799698015	75.08498817099253	
209185_s_at	376.9053642725524	21.91366114999627	25.755279140927314	4329.465221149324	
209191_at	43.291166205049635	32.92435282718514	595.2413997840182	8051.897914435769	
209210_s_at	1210.8774644879154	2659.219780134124	1.913403933529085	115.6898808298113	
209213_at	4.661897429645827	868.8860201976499	6.040110750068652	396.156741754953	
209301_at	6.500369920981326	15.403315588970596	9.497607060448928	24480.183889107444	
209355_s_at	6.685011444934713	352.0718384379237	5.464657769862881	10.009631612656223	
209395_at	9.682859897089697	10.06230782942556	17.529737583464286	25978.492734313993	
209396_s_at	13.358858142656134	19.531864209391525	13.410213044942992	25791.137223261638	
209470_s_at	21.781845390185744	1910.7786977324186	217.08140319172543	48.31891877163634	
209473_at	62.91701042131605	6226.6579568598	220.19465181379414	306.52674245201507	
209474_s_at	13.18692623756609	5430.304954276501	17.375007141041312	184.79483295107684	
209524_at	3129.3500857968315	623.4229224084975	4.7453109136295195	25.55422182227041	
209590_at	16.861932560767567	67.42665590057258	1131.8124244306987	74.06179597274286	
209591_s_at	31.87556133216275	17.01187776586498	2771.072606707148	98.47293445644549	
209598_at	3712.809126720402	83.57669804840786	55.11433682632802	81.81759792718597	
209602_s_at	703.5130484431199	4.321784776838561	1.0235348190386666	3.7701485181781695	
209604_s_at	6295.501677687105	146.2377663125286	60.985500091886834	148.23810475731662	
209616_s_at	6.799799995856133	28.738409986843237	17.14171704167397	4593.265476756581	
209619_at	14.932373029580651	23175.39903838797	28707.334407340346	2863.082946617363	
209692_at	10.01402772228495	527.955078359749	12.280303783597923	18.06962959167018	
209728_at	7.951664347084306	2952.8326412378583	137.45682450919963	8.285569273409441	
209729_at	1166.839335920422	26.47971524542979	13.320646111220396	179.58566284750952	
209757_s_at	793.0435831783427	26.204756737848715	18.394264980881633	8.594880248026245	
209803_s_at	6.386468740429393	33.47201242093127	5.453705446342635	658.1225733676818	
209829_at	126.5792799681942	126.63191751070708	2775.244807235828	49.7459845490325	
209881_s_at	3281.5511193570233	51.373703348655646	99.56512461761525	134.37326367028288	
209905_at	5.788061864346417	4.420101073047737	7.6167662919413255	1398.2221598058243	
209933_s_at	30.813736845779403	2782.1179787884353	36.31082499938525	498.30329123227256	
209942_x_at	176.92179915125638	19899.33137268785	38.342229461189646	1465.9449414112382	
209987_s_at	7.590824920806393	1161.049782185169	6.633614379278209	82.1585681284922	
209988_s_at	49.667305297449076	2918.6642969532973	11.552642370259898	182.0969973546792	
209995_s_at	23.212722420072406	40.435518594573914	8857.448553892154	49.9213623678926	
210031_at	2586.5637271267383	39.273226101890614	110.5956742258587	106.2558336783407	
210103_s_at	18.744282090343713	866.1737756184925	20.800952471696572	25.50609033385375	
210116_at	4169.229235907556	21.944108544412842	63.11105138275523	28.975531870422934	
210135_s_at	69.72913832980191	120.0119571871017	48.15497186365103	5626.859153174284	
210145_at	14.546120077076587	1008.7359543730656	6.353186416408381	880.5075486807677	
210254_at	14.890438637906485	28.50859115920128	12.429365224730212	9801.790673104084	
210258_at	22.39751943632519	1.798109409636968	15101.932453168678	43.28641657565273	
210295_at	12.989380419689839	4235.342003040682	17.6385654655224	31.37322413631359	
210450_at	20.567465634184387	29.657471728154892	1249.2098806209515	42.792124401123935	
210467_x_at	407.6520427409493	8758.31804501928	52.506368416155226	416.62961581514145	
210506_at	5.089278322597837	5.274102004097074	50.586719838278384	944.4095749997291	
210546_x_at	4.950508372710121	5065.207582109788	15.322687787773766	30.010052307975695	
210643_at	17.46128220040668	3425.1131783432315	34.176689432941515	149.60027298525063	
210783_x_at	247.8233912070614	27.682064081285386	107.3330759337167	7705.119901158375	
210830_s_at	6.765897157206394	1895.664130376729	6.547745913067637	826.9048091638177	
210942_s_at	8.44069241234844	1532.5706281740245	3.1958939241980384	847.9585229012844	
210948_s_at	2366.5281441727157	404.65595687062154	15.241173678293245	110.34554712307406	
210982_s_at	10.182498485223618	20929.709517867035	21208.182117176424	1535.8649053516833	
211005_at	3232.479743625829	24.457344740537806	69.47246161714824	277.33525801908775	
211102_s_at	4.241186483433539	6.614460609101967	10.90537169079133	496.913624746195	
211153_s_at	16.30818583225461	1457.9139567539091	9.548265707279718	61.40816955860837	
211209_x_at	815.8320318026769	19.66743537070323	36.148552818974316	17.975227531977367	
211210_x_at	1892.630461474532	111.19016081634342	131.46749851828903	22.768195367709463	
211211_x_at	1446.9645800714613	18.830402806610344	20.32811631983639	22.2332565134745	
211259_s_at	19.361209289684684	41.84553880525207	813.3915368064123	63.83744049035487	
211372_s_at	20.627039777702965	12.93123091986587	936.4794458599357	9.534057676617062	
211379_x_at	2.5405135214102263	2.22535845506655	6.977000245209334	482.02399453289274	
211421_s_at	39.041080547220076	34.273928521119956	88.81465886617661	4229.264039249241	
211458_s_at	247.01813696815944	9.929576958871834	5.3966849019006	8.04520053262289	
211478_s_at	6.570785883893619	569.1080138165374	4.73050568822498	88.23912670398305	
211603_s_at	15.130182162249442	1027.0146581945482	15.60504952309706	46.68997774178606	
211633_x_at	14.089219604474499	58.407887897630694	528.0353117291228	16.13454213466815	
211635_x_at	9.143958107669976	27.342261293880487	3526.230234607663	9.01191717743375	
211640_x_at	8.957815294807089	7.899675723104275	453.63716046308946	10.805403864827468	
211643_x_at	21.497132323815542	299.44908937050076	1750.9039739958953	62.974358490440004	
211674_x_at	6.765897157206394	6237.598536340282	13.7481082273843	74.25153246176569	
211795_s_at	4132.092300184475	93.24880806791928	49.73284449502235	657.7266310699637	
212012_at	2511.0567202327998	52.82318661369503	47.474456272693324	71.12612897028377	
212013_at	1559.0899478117103	22.10723073762218	61.71537705098596	52.92448897176663	
212158_at	65.44833552647826	2.8844028710363476	3.779520271162104	2978.728894439385	
212268_at	5.197809683299077	5.860874564373137	16.768928917166903	760.4902485371439	
212364_at	1768.0885987828685	51.07617718007898	17.323163362218768	37.48609596251875	
212592_at	5.476922896733375	3991.4871190128565	18469.740470623943	837.6617524261605	
212624_s_at	1682.4475276868868	27.06836526587864	41.401197986279655	23.233204237929172	
212636_at	7.6977072567701965	90.42363742285325	38.3855851774154	2312.7356677521007	
212671_s_at	12.170362047853455	12352.707136803148	10971.413609168134	300.3842928773594	
212698_s_at	9.019372461820263	4072.613404398423	13.347103278437123	86.89963895863653	
212713_at	359.7287838970846	13.244822191390437	9.421672143013584	15.035777761018169	
212776_s_at	11.250344230725059	6.8031232361331595	13.147949407661658	879.8893112635837	
212827_at	42.49929737551859	3053.4573015228893	18544.98378969102	364.4115457528209	
212998_x_at	4.617568007793377	5593.57981826274	5264.097005045205	287.78961679581596	
213095_x_at	7048.477592021321	16.075461365997285	36.80465364983066	2819.280937914759	
213293_s_at	30.936887919405294	6672.902075058607	1027.2052150845507	236.06018519878427	
213308_at	20.187237239033088	8.292864195532212	572.9953347464898	32.47278061538212	
213338_at	26.27609979954454	8.80746169637603	7.508692582945755	788.2110715756857	
213355_at	11.46284758972188	1368.7467928279132	6.710000749041527	796.6082410355021	
213423_x_at	1094.6236125493908	144.66770184113645	15.435390356291405	15.75600470951612	
213456_at	2667.3756705344967	27.477906033374396	6.519462916743147	11.995422450583657	
213539_at	18593.484613738263	54.6050167277367	50.81179145944702	39.65153900071431	
213668_s_at	3162.7490458484003	104.0266091662439	106.6998782352658	54.84622814374325	
213817_at	14.91632533279326	1.6622318108304888	9.060131530588475	2008.020699051495	
213894_at	49.736203514859525	49.87891878590615	31.195711890320243	2226.1707945246158	
213975_s_at	12.825351787173847	8.904212758471617	11.830286173521449	8573.416754236896	
214032_at	2619.622725883502	38.778072542155364	8.574360721021895	29.563643329821833	
214039_s_at	15049.48028347223	6.338765979787578	11.054294367588342	8975.824302322837	
214084_x_at	12.727456940689347	198.6601819521572	3915.194101263933	325.55262467253795	
214181_x_at	159.76064870622906	30.341071972321963	123.30595571519635	4409.09602388006	
214183_s_at	27250.492024025585	17.64398220848885	15.829598014062519	13.022128352180877	
214254_at	65.5843664724687	11044.81274827528	64.32834171397614	773.5498995472639	
214366_s_at	37.55200028250614	16.52813472526314	1331.5034385317992	152.1998617855979	
214511_x_at	12.818963320532374	15.638674913404996	20.199343155825	6019.336384354997	
214575_s_at	12.93767167157739	18.634135406119654	25.02786765617848	34222.67576278145	
214603_at	162.3166301593764	4319.144845335589	47.100097542575085	222.53647536119374	
214612_x_at	253.29648343488122	18959.22483852225	14.9497786114325	1130.5301764677927	
214615_at	7.910829682990775	1698.381633584726	207.4629990977652	54.54184576548735	
214651_s_at	29.941407142944087	25.863757731334843	14.317549785771291	2995.0717506818087	
215051_x_at	8354.377667328214	14.527580098985172	38.226555509438974	4202.7046828654875	
215294_s_at	292.6830880347657	4.138051112830615	3.6384642989184903	2.394596728383601	
215443_at	343.2012165274821	4.962650639778172	2.2482627997609654	10.06230782942556	
215733_x_at	9.8380269088603	2392.967275780965	8.872028131501875	17.71097952559185	
215784_at	362.5108794100578	3.5935218539458647	6.619181785055225	11.596221674967515	
215990_s_at	20.29009436977575	7.1605786876055655	2451.4742227064635	86.320654810662	
216015_s_at	7.285098045154642	3.9684939856461336	6.092983280054799	926.4312819950453	
216191_s_at	68.77880230132602	670.5994456827146	8.92555541809397	64.72584629400284	
216370_s_at	27367.97365463956	73.7615605869584	116.80729281455947	64.26233264980539	
216541_x_at	13.735418633325974	13.876029049391652	747.780569158805	22.7250739046521	
216667_at	19.77914099056206	27.641612535131667	29.740080203879582	3415.861793435763	
216834_at	7.633511654719274	494.032879467692	1433.6051289367306	50.83219444941654	
216905_s_at	6.561338957548006	5.457103300739987	1300.3945068063622	1578.571518281835	
216925_s_at	1233.9027652085688	43.09369976625648	28.689971443356484	24.152086489587433	
216950_s_at	102.4356660074648	60.16139769682427	17.612025678749426	5350.056251719872	
217078_s_at	3.321519767515195	933.4903648642575	4.321784776838561	59.38160729351829	
217147_s_at	926.252513146711	266.5907826911555	4.727329219639243	19.65987494025329	
217339_x_at	16.64165438309363	1467.6937787934166	8.05241309822469	29.87451358666505	
217489_s_at	6.96876992997529	9.237924519419591	17.848892384163204	1606.5712809771296	
217728_at	3.5192208719159943	170.03754090029432	4.533770708605083	13860.102993127404	
217762_s_at	10.688813666281478	64.01559349544912	42.06640773456895	3205.7269872684374	
217763_s_at	7.474389755139125	24.023830859076167	8.897531923656812	2024.227868522469	
217764_s_at	18.950779278973382	74.14656917332248	18.116594088885236	4330.416972674994	
217865_at	5469.292951703821	13.726667611115275	16.81353129271697	3381.24689786715	
217963_s_at	12979.113684128779	47.385074334406994	27.899638855816853	11268.029821734748	
217979_at	4561.339103429765	75.55245570160422	135.02468956339604	290.2646030154468	
218035_s_at	18.690336796958444	2762.12589885356	28.99709686320401	794.6477930435152	
218066_at	4108.986180309209	91.53589348837512	87.35549745271899	191.70307233961623	
218656_s_at	82.15223878191398	109.28347811313175	1798.2214136634955	12.920590078383201	
218717_s_at	11.908665144134268	7474.710640755054	17.325596345629005	28.010244551789885	
218730_s_at	760.3564002551823	4.183515607244906	5.2916241689650905	5.937060976447531	
218824_at	784.2759317569513	13.188729233878643	13.260185105636028	27.217668076917324	
218922_s_at	6.1510083958195505	262.61922394326166	568.1891755233279	5.6431069147669275	
218976_at	126.663815715699	683.6101461801903	3344.4921068924377	22.230871594401474	
218980_at	12.32645621947922	1419.5351788128894	242.64864035401024	12.655571507373136	
219024_at	776.8420756598981	26.381956429775222	20.56263477844464	19.55575154073922	
219073_s_at	36.63821453936246	43.1725451165654	4454.994158068057	63.90285699631011	
