Linux 3.16.0-4-amd64 (process-err431624-7ssxz) 	07/31/16 	_x86_64_	(4 CPU)

19:32:34        CPU      %usr     %nice      %sys   %iowait    %steal      %irq     %soft    %guest    %gnice     %idle
19:49:55        73195      1088     29882         1
19:49:56        73195      1088     29882         1
19:49:57        73195      1088     29882         1
19:49:58        73195      1056     29882         1
19:49:59        73195      1056     29882         1
19:50:00        73195      1056     29882         1
19:50:01        73195      1088     29885         1
19:50:02        73196      1120     29883         1
19:50:03        73196      1120     29883         1
19:50:04        73196      1120     29883         1
19:50:05        73196      1120     29882         1
19:50:06        73196      1088     29882         1
19:50:07        73196      1120     29882         1
19:50:08        73196      1120     29882         1
19:50:09        73196      1120     29882         1
19:50:10        73196      1088     29884         1
19:50:11        73196      1088     29885         1
19:50:12        73201      1120     29885         1
19:50:13        73201      1120     29885         1
19:50:14        73201      1120     29885         1
19:50:15        73202      1120     29888         1
19:50:16        73201      1056     29886         1
19:50:17        73201      1088     29888         1
19:50:18        73201      1088     29886         1
19:50:19        73201      1088     29886         1
19:50:20        73201      1088     29886         1
19:50:21        73201      1088     29886         1
19:50:22        73201      1088     29885         1
19:50:23        73201      1088     29885         1
19:50:24        73201      1088     29885         1
19:50:25        73201      1088     29886         1
19:50:26        73201      1056     29886         1
19:50:27        73201      1056     29886         1
19:50:28        73201      1056     29886         1
19:50:29        73201      1056     29886         1
19:50:30        73201      1056     29886         1
19:50:31        73201      1056     29886         1
19:50:32        73201      1056     29886         1
19:50:33        73201      1056     29886         1
19:50:34        73201      1056     29886         1
19:50:35        73197      1056     29881         1
19:50:36        73197      1056     29881         1
19:50:37        73197      1056     29881         1
19:50:38        73197      1056     29881         1
19:50:40        73197      1056     29881         1
19:50:41        73197      1088     29881         1
19:50:42        73197      1088     29881         1
19:50:43        73202      1088     29881         1
19:50:44        73202      1088     29881         1
19:50:45        73202      1088     29882         1
19:50:46        73202      1088     29880         1
19:50:47        73202      1088     29881         1
19:50:48        73202      1088     29881         1
19:50:49        73202      1088     29881         1
19:50:50        73202      1088     29881         1
19:50:51        73202      1088     29881         1
19:50:52        73202      1088     29881         1
19:50:53        73202      1088     29881         1
19:50:54        73231      1088     29881         1
19:50:55        73231      1088     29881         1
19:50:56        73238      1088     29898         1
19:50:57        73238      1120     29899         1
19:50:58        73238      1120     29897         1
19:50:59        73238      1120     29897         1
19:51:00        73238      1056     29897         1
19:51:01        73238      1120     29897         1
19:51:03        73238      1088     29896         1
19:51:04        73238      1088     29896         1
19:51:05        73238      1088     29896         1
19:51:06        73238      1120     29896         1
19:51:07        73238      1184     29898         1
19:51:08        73231      1120     29880         1
19:51:09        73231      1120     29880         1
19:51:10        73231      1120     29879         1
19:51:11        73231      1120     29879         1
19:51:12        73231      1120     29879         1
19:51:13        73236      1088     29880         1
19:51:14        73236      1088     29880         1
19:51:15        73236      1056     29882         1
19:51:16        73236      1056     29882         1
19:51:17        73236      1088     29881         1
19:51:18        73236      1088     29881         1
19:51:19        73236      1088     29881         1
19:51:20        73236      1088     29881         1
19:51:21        73236      1088     29881         1
19:51:22        73236      1088     29881         1
19:51:23        73236      1088     29881         1
19:51:24        73236      1088     29881         1
19:51:26        73236      1088     29881         1
19:51:27        73236      1088     29881         1
19:51:28        73236      1120     29881         1
19:51:29        73236      1120     29881         1
19:51:30        73236      1120     29881         1
19:51:31        73236      1120     29881         1
19:51:32        73236      1088     29881         1
19:51:33        73236      1088     29881         1
19:51:34        73236      1088     29886         1
19:51:35        73236      1056     29881         1
19:51:36        73236      1056     29881         1
19:51:37        73236      1088     29881         1
19:51:38        73236      1088     29881         1
19:51:39        73236      1088     29881         1
19:51:40        73236      1088     29884         1
19:51:41        73236      1056     29881         1
19:51:42        73236      1056     29882         1
19:51:43        73241      1088     29883         1
19:51:44        73241      1056     29880         1
19:51:45        73241      1056     29880         1
19:51:47        73241      1088     29881         1
19:51:48        73241      1088     29881         1
19:51:49        73241      1088     29881         1
19:51:50        73241      1088     29881         1
19:51:51        73241      1088     29881         1
19:51:52        73241      1088     29881         1
19:51:53        73241      1088     29881         1
19:51:54        73241      1088     29881         1
19:51:55        73270      1056     29881         1
19:51:56        73270      1056     29881         1
19:51:57        73270      1056     29880         1
19:51:58        73270      1056     29880         1
19:51:59        73270      1056     29880         1
19:52:00        73270      1056     29881         1
19:52:01        73270      1056     29883         1
19:52:02        73270      1056     29880         1
19:52:03        73270      1056     29880         1
19:52:04        73270      1056     29880         1
19:52:05        73270      1056     29880         1
19:52:06        73270      1088     29880         1
19:52:08        73270      1088     29881         1
19:52:09        73270      1056     29881         1
19:52:10        73270      1056     29881         1
19:52:11        73270      1056     29881         1
19:52:12        73270      1056     29881         1
19:52:13        73275      1088     29881         1
19:52:14        73275      1088     29880         1
19:52:15        73275      1088     29879         1
19:52:16        73275      1056     29879         1
19:52:17        73275      1056     29878         1
19:52:18        73275      1056     29879         1
19:52:19        73275      1056     29879         1
19:52:20        73275      1056     29880         1
19:52:21        73275      1056     29880         1
19:52:22        73275      1056     29880         1
19:52:23        73275      1056     29880         1
19:52:24        73275      1056     29880         1
19:52:25        73275      1056     29882         1
19:52:26        73275      1056     29880         1
19:52:27        73282      1120     29896         1
19:52:28        73275      1088     29880         1
19:52:29        73275      1088     29880         1
19:52:30        73275      1088     29883         1
19:52:32        73275      1088     29880         1
19:52:33        73275      1088     29880         1
19:52:34        73275      1088     29880         1
19:52:35        73275      1088     29880         1
19:52:36        73275      1088     29880         1
19:52:37        73275      1056     29880         1
19:52:38        73275      1056     29880         1
19:52:39        73275      1056     29880         1
19:52:40        73275      1056     29880         1
19:52:41        73275      1056     29880         1
19:52:42        73282      1088     29886         1
19:52:43        73280      1056     29880         1
19:52:44        73280      1056     29880         1
19:52:45        73280      1056     29880         1
19:52:46        73280      1056     29880         1
19:52:47        73280      1056     29880         1
19:52:48        73280      1056     29880         1
19:52:49        73280      1056     29880         1
19:52:50        73280      1056     29880         1
19:52:51        73280      1056     29880         1
19:52:52        73280      1056     29880         1
19:52:53        73280      1056     29880         1
19:52:54        73280      1056     29880         1
19:52:55        73309      1056     29880         1
19:52:56        73309      1056     29880         1
19:52:57        73309      1024     29879         1
19:52:58        73309      1024     29880         1
19:52:59        73309      1024     29880         1
19:53:00        73309      1024     29880         1
19:53:01        73309      1056     29880         1
19:53:02        73309      1056     29880         1
19:53:03        73309      1056     29880         1
19:53:04        73309      1056     29880         1
19:53:05        73309      1056     29880         1
19:53:06        73309      1056     29880         1
19:53:07        73309      1056     29881         1
19:53:08        73309      1056     29880         1
19:53:09        73309      1056     29880         1
19:53:10        73309      1056     29880         1
19:53:11        73309      1056     29880         1
19:53:12        73314      1056     29880         1
19:53:13        73314      1056     29880         1
19:53:14        73314      1056     29880         1
19:53:15        73314      1056     29880         1
19:53:16        73314      1056     29880         1
19:53:17        73314      1024     29881         1
19:53:18        73314      1024     29881         1
19:53:19        73314      1024     29881         1
19:53:20        73314      1024     29880         1
19:53:21        73314      1024     29880         1
19:53:22        73314      1024     29878         1
19:53:23        73314      1024     29878         1
19:53:24        73314      1024     29878         1
19:53:25        73314      1056     29879         1
19:53:26        73316      1056     29882         1
19:53:27        73317      1088     29884         1
19:53:28        73317      1088     29883         1
19:53:29        73317      1088     29883         1
19:53:30        73317      1088     29883         1
19:53:31        73317      1056     29883         1
19:53:32        73317      1024     29883         1
19:53:34        73317      1024     29883         1
19:53:35        73317      1056     29882         1
19:53:36        73317      1056     29882         1
19:53:37        73324      1088     29893         1
19:53:38        73324      1088     29899         1
19:53:39        73324      1088     29899         1
19:53:40        73324      1088     29899         1
19:53:41        73324      1088     29899         1
19:53:42        73324      1088     29900         1
19:53:43        73329      1088     29899         1
19:53:44        73329      1088     29899         1
19:53:45        73329      1088     29899         1
19:53:46        73329      1088     29899         1
19:53:47        73329      1088     29899         1
19:53:48        73329      1088     29899         1
19:53:49        73329      1120     29899         1
19:53:50        73329      1120     29899         1
19:53:51        73322      1088     29883         1
19:53:52        73322      1088     29883         1
19:53:53        73322      1120     29883         1
19:53:55        73351      1088     29883         1
19:53:56        73351      1088     29883         1
19:53:57        73351      1088     29883         1
19:53:58        73351      1088     29882         1
19:53:59        73351      1056     29883         1
19:54:00        73351      1056     29883         1
19:54:01        73351      1056     29886         1
19:54:02        73351      1088     29883         1
19:54:03        73351      1088     29883         1
19:54:04        73351      1088     29883         1
19:54:05        73351      1088     29883         1
19:54:06        73351      1088     29882         1
19:54:07        73351      1088     29882         1
19:54:08        73351      1056     29881         1
19:54:09        73351      1056     29882         1
19:54:10        73351      1056     29883         1
19:54:11        73350      1056     29881         1
19:54:12        73355      1056     29881         1
19:54:13        73355      1056     29882         1
19:54:14        73355      1056     29880         1
19:54:15        73355      1056     29880         1
19:54:16        73355      1056     29880         1
19:54:17        73355      1088     29880         1
19:54:18        73355      1056     29881         1
19:54:19        73355      1056     29881         1
19:54:21        73355      1056     29881         1
19:54:22        73355      1056     29881         1
19:54:23        73355      1056     29881         1
19:54:24        73355      1056     29881         1
19:54:25        73355      1056     29879         1
19:54:26        73355      1056     29879         1
19:54:27        73355      1056     29879         1
19:54:28        73355      1088     29879         1
19:54:29        73355      1088     29880         1
19:54:30        73355      1088     29881         1
19:54:31        73355      1088     29884         1
19:54:32        73355      1088     29881         1
19:54:33        73355      1088     29880         1
19:54:34        73355      1088     29880         1
19:54:35        73355      1088     29880         1
19:54:36        73355      1088     29880         1
19:54:37        73355      1088     29882         1
19:54:38        73355      1088     29881         1
19:54:39        73355      1088     29881         1
19:54:40        73355      1088     29883         1
19:54:41        73356      1088     29883         1
19:54:43        73361      1088     29883         1
19:54:44        73361      1088     29881         1
19:54:45        73361      1088     29882         1
19:54:46        73361      1088     29882         1
19:54:47        73361      1088     29882         1
19:54:48        73361      1056     29882         1
19:54:49        73361      1088     29885         1
19:54:50        73361      1088     29883         1
19:54:51        73361      1088     29883         1
19:54:52        73361      1088     29883         1
19:54:53        73361      1088     29883         1
19:54:54        73361      1088     29882         1
19:54:55        73390      1056     29882         1
19:54:56        73390      1056     29882         1
19:54:57        73390      1056     29882         1
19:54:58        73390      1056     29882         1
19:54:59        73390      1056     29886         1
19:55:00        73390      1056     29884         1
19:55:01        73391      1120     29890         1
19:55:02        73391      1088     29885         1
19:55:03        73391      1088     29885         1
19:55:04        73391      1088     29884         1
19:55:06        73391      1088     29884         1
19:55:07        73391      1088     29884         1
19:55:08        73391      1088     29884         1
19:55:09        73391      1088     29884         1
19:55:10        73391      1088     29886         1
19:55:11        73391      1088     29885         1
19:55:12        73391      1088     29884         1
19:55:13        73396      1088     29884         1
19:55:14        73396      1088     29884         1
19:55:15        73396      1088     29885         1
19:55:16        73396      1088     29884         1
19:55:17        73396      1088     29884         1
19:55:18        73396      1088     29884         1
19:55:19        73396      1088     29884         1
19:55:20        73396      1088     29885         1
19:55:21        73396      1056     29885         1
19:55:22        73396      1056     29884         1
19:55:23        73396      1056     29886         1
19:55:24        73396      1056     29883         1
19:55:25        73396      1088     29884         1
19:55:26        73396      1088     29884         1
19:55:27        73396      1088     29884         1
19:55:29        73396      1088     29884         1
19:55:30        73396      1088     29883         1
19:55:31        73396      1088     29884         1
19:55:32        73396      1088     29884         1
19:55:33        73396      1088     29884         1
19:55:34        73396      1088     29884         1
19:55:35        73396      1088     29892         1
19:55:36        73396      1088     29885         1
19:55:37        73396      1088     29885         1
19:55:38        73396      1088     29885         1
19:55:39        73396      1056     29885         1
19:55:40        73396      1088     29885         1
19:55:41        73396      1088     29886         1
19:55:42        73396      1088     29888         1
19:55:43        73401      1088     29886         1
19:55:44        73401      1088     29885         1
19:55:45        73401      1088     29886         1
19:55:46        73401      1088     29886         1
19:55:47        73401      1088     29886         1
19:55:49        73401      1088     29886         1
19:55:50        73401      1088     29885         1
19:55:51        73401      1088     29886         1
19:55:52        73401      1088     29886         1
19:55:53        73401      1088     29886         1
19:55:54        73401      1088     29885         1
19:55:55        73401      1088     29885         1
19:55:56        73430      1056     29886         1
19:55:57        73430      1056     29886         1
19:55:58        73430      1088     29886         1
19:55:59        73430      1088     29886         1
19:56:00        73430      1088     29884         1
19:56:01        73430      1088     29886         1
19:56:02        73430      1088     29885         1
19:56:03        73430      1088     29885         1
19:56:04        73430      1088     29885         1
19:56:05        73430      1088     29885         1
19:56:06        73430      1088     29886         1
19:56:07        73430      1088     29886         1
19:56:08        73430      1056     29886         1
19:56:09        73430      1056     29886         1
19:56:10        73430      1056     29884         1
19:56:11        73430      1056     29885         1
19:56:13        73435      1120     29886         1
19:56:14        73435      1120     29886         1
19:56:15        73435      1120     29886         1
19:56:16        73435      1120     29886         1
19:56:17        73435      1088     29886         1
19:56:18        73435      1088     29889         1
19:56:19        73435      1088     29886         1
19:56:20        73435      1056     29886         1
19:56:21        73435      1056     29886         1
19:56:22        73435      1056     29886         1
19:56:23        73435      1056     29886         1
19:56:24        73435      1056     29886         1
19:56:25        73435      1056     29886         1
19:56:26        73435      1088     29885         1
19:56:27        73435      1088     29886         1
19:56:28        73435      1056     29886         1
19:56:29        73436      1056     29890         1
19:56:30        73435      1024     29886         1
19:56:31        73435      1024     29886         1
19:56:32        73435      1056     29885         1
19:56:33        73435      1056     29885         1
19:56:35        73442      1088     29901         1
19:56:36        73442      1120     29900         1
19:56:37        73442      1120     29901         1
19:56:38        73442      1120     29900         1
19:56:39        73443      1120     29902         1
19:56:40        73442      1120     29901         1
19:56:41        73442      1120     29901         1
19:56:42        73442      1120     29902         1
19:56:43        73447      1088     29902         1
19:56:44        73447      1088     29902         1
19:56:45        73447      1088     29901         1
19:56:46        73447      1088     29901         1
19:56:47        73447      1120     29902         1
19:56:48        73447      1120     29902         1
19:56:49        73447      1152     29905         1
19:56:50        73447      1152     29902         1
19:56:51        73447      1152     29901         1
19:56:52        73447      1152     29902         1
19:56:53        73447      1152     29901         1
19:56:54        73447      1152     29901         1
19:56:55        73476      1152     29901         1
19:56:56        73476      1152     29902         1
19:56:58        73476      1120     29902         1
19:56:59        73476      1120     29901         1
19:57:00        73469      1088     29885         1
19:57:01        73469      1088     29885         1
19:57:02        73469      1120     29887         1
19:57:03        73469      1088     29885         1
19:57:04        73469      1088     29885         1
19:57:05        73469      1088     29885         1
19:57:06        73469      1088     29885         1
19:57:07        73469      1088     29886         1
19:57:08        73469      1120     29885         1
19:57:09        73470      1120     29887         1
19:57:10        73469      1088     29885         1
19:57:11        73469      1088     29884         1
19:57:12        73469      1088     29888         1
19:57:13        73474      1088     29885         1
19:57:14        73474      1056     29885         1
19:57:15        73474      1056     29887         1
19:57:16        73474      1056     29885         1
19:57:17        73474      1056     29885         1
19:57:18        73474      1056     29885         1
19:57:19        73474      1088     29885         1
19:57:21        73474      1056     29885         1
19:57:22        73474      1056     29885         1
19:57:23        73474      1056     29885         1
19:57:24        73474      1056     29885         1
19:57:25        73474      1056     29885         1
19:57:26        73474      1056     29885         1
19:57:27        73474      1056     29885         1
19:57:28        73474      1056     29885         1
19:57:29        73474      1088     29885         1
19:57:30        73474      1088     29885         1
19:57:31        73474      1088     29885         1
19:57:32        73474      1088     29885         1
19:57:33        73474      1088     29885         1
19:57:34        73474      1088     29885         1
19:57:35        73474      1088     29885         1
19:57:36        73474      1088     29885         1
19:57:37        73474      1088     29885         1
19:57:38        73474      1056     29885         1
19:57:39        73475      1088     29887         1
19:57:40        73474      1088     29884         1
19:57:41        73474      1088     29884         1
19:57:42        73479      1120     29886         1
19:57:44        73479      1120     29884         1
19:57:45        73479      1120     29884         1
19:57:46        73479      1120     29885         1
19:57:47        73479      1088     29885         1
19:57:48        73479      1088     29885         1
19:57:49        73479      1088     29885         1
19:57:50        73479      1088     29885         1
19:57:51        73479      1088     29885         1
19:57:52        73479      1088     29884         1
19:57:53        73479      1088     29884         1
19:57:54        73479      1088     29884         1
19:57:55        73479      1088     29884         1
19:57:56        73508      1056     29884         1
19:57:57        73508      1056     29884         1
19:57:58        73508      1056     29885         1
19:57:59        73508      1056     29884         1
19:58:00        73508      1056     29884         1
19:58:01        73508      1120     29884         1
19:58:02        73508      1120     29885         1
19:58:03        73508      1120     29884         1
19:58:04        73508      1120     29884         1
19:58:05        73508      1120     29884         1
19:58:06        73508      1088     29884         1
19:58:08        73508      1056     29885         1
19:58:09        73508      1056     29885         1
19:58:10        73509      1056     29887         1
19:58:11        73508      1056     29885         1
19:58:12        73508      1056     29884         1
19:58:13        73513      1088     29886         1
19:58:14        73513      1088     29885         1
19:58:15        73513      1088     29885         1
19:58:16        73513      1056     29885         1
19:58:17        73513      1056     29885         1
19:58:18        73513      1056     29888         1
19:58:19        73513      1056     29885         1
19:58:20        73513      1056     29885         1
19:58:21        73513      1056     29885         1
19:58:22        73513      1056     29885         1
19:58:23        73513      1088     29885         1
19:58:24        73513      1088     29885         1
19:58:25        73513      1088     29885         1
19:58:26        73513      1088     29885         1
19:58:27        73513      1056     29885         1
19:58:28        73513      1088     29885         1
19:58:29        73513      1088     29885         1
19:58:31        73513      1088     29885         1
19:58:32        73513      1088     29885         1
19:58:33        73513      1088     29884         1
19:58:34        73513      1088     29885         1
19:58:35        73513      1088     29885         1
19:58:36        73513      1088     29885         1
19:58:37        73513      1056     29885         1
19:58:38        73513      1056     29885         1
19:58:39        73513      1024     29885         1
19:58:40        73513      1024     29885         1
19:58:41        73513      1056     29885         1
19:58:42        73513      1056     29886         1
19:58:43        73518      1056     29885         1
19:58:44        73518      1056     29885         1
19:58:45        73518      1056     29884         1
19:58:46        73518      1056     29884         1
19:58:47        73518      1088     29884         1
19:58:48        73518      1088     29884         1
19:58:49        73518      1088     29884         1
19:58:50        73518      1088     29885         1
19:58:51        73518      1056     29885         1
19:58:52        73518      1056     29885         1
19:58:54        73518      1088     29885         1
19:58:55        73518      1088     29885         1
19:58:56        73548      1088     29890         1
19:58:57        73547      1088     29885         1
19:58:58        73547      1088     29885         1
19:58:59        73547      1056     29885         1
19:59:00        73547      1056     29885         1
19:59:01        73548      1088     29891         1
19:59:02        73547      1088     29885         1
19:59:03        73547      1056     29885         1
19:59:04        73547      1056     29885         1
19:59:05        73547      1056     29885         1
19:59:06        73547      1056     29885         1
19:59:07        73547      1056     29885         1
19:59:08        73547      1056     29884         1
19:59:09        73547      1088     29885         1
19:59:10        73548      1088     29887         1
19:59:11        73547      1088     29885         1
19:59:12        73547      1088     29886         1
19:59:13        73551      1120     29882         1
19:59:14        73551      1088     29883         1
19:59:15        73551      1088     29883         1
19:59:16        73551      1088     29883         1
19:59:18        73551      1088     29883         1
19:59:19        73551      1120     29882         1
19:59:20        73551      1120     29883         1
19:59:21        73551      1120     29883         1
19:59:22        73551      1120     29883         1
19:59:23        73551      1120     29883         1
19:59:24        73551      1120     29883         1
19:59:25        73551      1120     29883         1
19:59:26        73551      1120     29883         1
19:59:27        73558      1120     29899         1
19:59:28        73558      1120     29899         1
19:59:29        73558      1120     29899         1
19:59:30        73558      1120     29899         1
19:59:31        73558      1120     29899         1
19:59:32        73558      1120     29899         1
19:59:33        73558      1120     29899         1
19:59:34        73558      1120     29900         1
19:59:35        73558      1120     29900         1
19:59:36        73558      1120     29900         1
19:59:37        73558      1120     29900         1
19:59:38        73558      1120     29900         1
19:59:39        73558      1120     29900         1
19:59:40        73558      1120     29900         1
19:59:41        73558      1120     29900         1
19:59:42        73558      1120     29899         1
19:59:43        73563      1120     29899         1
19:59:44        73556      1088     29884         1
19:59:45        73556      1088     29884         1
19:59:46        73556      1088     29884         1
19:59:47        73556      1088     29884         1
19:59:48        73556      1088     29883         1
19:59:49        73556      1088     29884         1
19:59:50        73556      1088     29882         1
19:59:51        73556      1088     29882         1
19:59:52        73556      1088     29882         1
19:59:53        73556      1088     29882         1
19:59:54        73561      1056     29883         1
19:59:55        73608      1056     29893         1
19:59:56        73688      1056     29902         1
Average:        73128      1103     29888         1

19:32:34      runq-sz  plist-sz   ldavg-1   ldavg-5  ldavg-15   blocked
19:32:35            0       310      1.31      1.17      1.13         0
19:32:36            1       308      1.31      1.17      1.13         0
19:32:37            1       307      1.31      1.17      1.13         0
19:32:38            0       307      1.20      1.15      1.12         0
19:32:39            0       307      1.20      1.15      1.12         1
19:32:40            0       307      1.20      1.15      1.12         0
19:32:41            0       307      1.20      1.15      1.12         0
19:32:42            0       307      1.20      1.15      1.12         0
19:32:43            0       307      1.11      1.13      1.11         0
19:32:44            1       308      1.11      1.13      1.11         1
19:32:45            1       308      1.11      1.13      1.11         0
19:32:46            2       308      1.11      1.13      1.11         0
19:32:47            2       308      1.11      1.13      1.11         0
19:32:48            1       308      1.02      1.11      1.11         0
19:32:49            2       308      1.02      1.11      1.11         1
19:32:50            1       308      1.02      1.11      1.11         0
19:32:51            2       308      1.02      1.11      1.11         0
19:32:52            1       308      1.02      1.11      1.11         0
19:32:53            1       308      1.02      1.11      1.11         0
19:32:54            1       308      1.02      1.11      1.11         1
19:32:55            1       308      1.02      1.11      1.11         0
19:32:56            2       308      1.02      1.11      1.11         0
19:32:57            2       308      1.02      1.11      1.11         0
19:32:58            0       308      1.26      1.16      1.12         1
19:32:59            1       308      1.26      1.16      1.12         2
19:33:00            4       308      1.26      1.16      1.12         0
19:33:01            0       308      1.26      1.16      1.12         1
19:33:02            1       308      1.26      1.16      1.12         0
19:33:03            0       308      1.24      1.16      1.12         1
19:33:04            1       308      1.24      1.16      1.12         1
19:33:05            0       308      1.24      1.16      1.12         1
19:33:06            2       308      1.24      1.16      1.12         0
19:33:07            0       310      1.24      1.16      1.12         1
19:33:08            0       310      1.30      1.17      1.13         1
19:33:09            2       310      1.30      1.17      1.13         1
19:33:10            2       310      1.30      1.17      1.13         0
19:33:11            0       310      1.30      1.17      1.13         1
19:33:12            1       310      1.30      1.17      1.13         0
19:33:13            0       310      1.27      1.17      1.13         1
19:33:14            0       310      1.27      1.17      1.13         2
19:33:15            0       310      1.27      1.17      1.13         1
19:33:16            0       310      1.27      1.17      1.13         1
19:33:17            0       310      1.27      1.17      1.13         1
19:33:18            0       310      1.25      1.16      1.13         1
19:33:19            1       310      1.25      1.16      1.13         2
19:33:20            0       310      1.25      1.16      1.13         1
19:33:21            3       310      1.25      1.16      1.13         0
19:33:22            0       310      1.23      1.16      1.13         1
19:33:23            0       310      1.23      1.16      1.13         1
19:33:24            3       311      1.23      1.16      1.13         0
19:33:25            1       310      1.23      1.16      1.13         0
19:33:26            0       310      1.23      1.16      1.13         1
19:33:28            0       310      1.29      1.18      1.13         1
19:33:29            0       310      1.29      1.18      1.13         1
19:33:30            1       310      1.29      1.18      1.13         1
19:33:31            1       310      1.29      1.18      1.13         0
19:33:32            0       310      1.29      1.18      1.13         1
19:33:33            0       310      1.27      1.17      1.13         1
19:33:34            2       310      1.27      1.17      1.13         1
19:33:35            0       311      1.27      1.17      1.13         2
19:33:36            0       310      1.27      1.17      1.13         1
19:33:37            1       310      1.27      1.17      1.13         0
19:33:38            0       310      1.41      1.20      1.14         1
19:33:39            1       310      1.41      1.20      1.14         0
19:33:40            2       310      1.41      1.20      1.14         0
19:33:41            1       310      1.41      1.20      1.14         0
19:33:42            0       310      1.41      1.20      1.14         1
19:33:43            0       310      1.38      1.20      1.14         1
19:33:44            0       308      1.38      1.20      1.14         1
19:33:45            0       309      1.38      1.20      1.14         2
19:33:46            1       308      1.38      1.20      1.14         0
19:33:47            0       308      1.38      1.20      1.14         1
19:33:48            1       308      1.43      1.21      1.14         0
19:33:49            0       308      1.43      1.21      1.14         1
19:33:50            0       308      1.43      1.21      1.14         2
19:33:51            0       308      1.43      1.21      1.14         1
19:33:52            0       308      1.43      1.21      1.14         1
19:33:53            1       308      1.39      1.21      1.14         1
19:33:54            1       308      1.39      1.21      1.14         1
19:33:55            0       309      1.39      1.21      1.14         2
19:33:56            0       308      1.39      1.21      1.14         1
19:33:57            0       308      1.39      1.21      1.14         1
19:33:58            1       308      1.36      1.21      1.14         0
19:33:59            1       308      1.36      1.21      1.14         0
19:34:00            1       308      1.36      1.21      1.14         1
19:34:01            0       308      1.36      1.21      1.14         1
19:34:02            0       308      1.36      1.21      1.14         1
19:34:03            2       308      1.33      1.20      1.14         0
19:34:04            1       308      1.33      1.20      1.14         0
19:34:05            1       308      1.33      1.20      1.14         1
19:34:06            2       308      1.33      1.20      1.14         0
19:34:07            2       308      1.33      1.20      1.14         0
19:34:08            1       308      1.30      1.20      1.14         0
19:34:09            1       308      1.30      1.20      1.14         0
19:34:10            1       308      1.30      1.20      1.14         1
19:34:11            1       308      1.30      1.20      1.14         0
19:34:12            1       308      1.30      1.20      1.14         0
19:34:13            1       308      1.28      1.20      1.14         0
19:34:14            1       308      1.28      1.20      1.14         0
19:34:15            2       308      1.28      1.20      1.14         1
19:34:16            1       308      1.28      1.20      1.14         0
19:34:17            1       308      1.28      1.20      1.14         0
19:34:18            1       308      1.26      1.19      1.14         0
19:34:19            1       308      1.26      1.19      1.14         0
19:34:20            2       308      1.26      1.19      1.14         1
19:34:21            2       308      1.26      1.19      1.14         0
19:34:22            1       308      1.26      1.19      1.14         0
19:34:23            5       308      1.24      1.19      1.14         0
19:34:24            1       309      1.24      1.19      1.14         0
19:34:25            4       309      1.24      1.19      1.14         0
19:34:26            2       308      1.24      1.19      1.14         0
19:34:27            1       308      1.24      1.19      1.14         0
19:34:28            1       308      1.22      1.19      1.14         0
19:34:29            1       309      1.22      1.19      1.14         0
19:34:30            1       308      1.22      1.19      1.14         0
19:34:31            1       308      1.22      1.19      1.14         0
19:34:32            1       308      1.22      1.19      1.14         0
19:34:33            1       308      1.20      1.18      1.14         0
19:34:34            1       309      1.20      1.18      1.14         0
19:34:35            1       308      1.20      1.18      1.14         0
19:34:36            2       308      1.20      1.18      1.14         0
19:34:37            1       308      1.20      1.18      1.14         0
19:34:38            1       308      1.26      1.20      1.14         0
19:34:39            2       308      1.26      1.20      1.14         0
19:34:40            1       308      1.26      1.20      1.14         0
19:34:41            1       308      1.26      1.20      1.14         0
19:34:42            2       308      1.26      1.20      1.14         0
19:34:43            1       308      1.24      1.19      1.14         0
19:34:44            1       309      1.24      1.19      1.14         0
19:34:45            2       308      1.24      1.19      1.14         1
19:34:46            1       308      1.24      1.19      1.14         0
19:34:47            1       308      1.22      1.19      1.14         0
19:34:48            3       308      1.22      1.19      1.14         0
19:34:49            2       309      1.22      1.19      1.14         0
19:34:50            2       308      1.22      1.19      1.14         1
19:34:51            1       308      1.22      1.19      1.14         0
19:34:52            2       308      1.21      1.19      1.14         0
19:34:53            1       308      1.21      1.19      1.14         0
19:34:54            2       308      1.21      1.19      1.14         0
19:34:55            1       308      1.21      1.19      1.14         1
19:34:56            1       308      1.21      1.19      1.14         0
19:34:57            1       308      1.19      1.18      1.14         0
19:34:58            1       308      1.19      1.18      1.14         0
19:34:59            1       308      1.19      1.18      1.14         0
19:35:00            1       308      1.19      1.18      1.14         1
19:35:01            1       308      1.19      1.18      1.14         0
19:35:02            1       308      1.17      1.18      1.14         0
19:35:04            3       308      1.17      1.18      1.14         0
19:35:05            2       308      1.17      1.18      1.14         0
19:35:06            1       308      1.17      1.18      1.14         1
19:35:07            2       308      1.17      1.18      1.14         0
19:35:08            1       308      1.16      1.18      1.14         0
19:35:09            1       307      1.16      1.18      1.14         0
19:35:10            4       307      1.16      1.18      1.14         0
19:35:11            1       307      1.16      1.18      1.14         1
19:35:12            1       307      1.16      1.18      1.14         0
19:35:13            2       307      1.15      1.18      1.13         0
19:35:14            1       307      1.15      1.18      1.13         0
19:35:15            1       308      1.15      1.18      1.13         0
19:35:16            2       307      1.15      1.18      1.13         0
19:35:17            1       307      1.15      1.18      1.13         0
19:35:18            1       307      1.14      1.17      1.13         0
19:35:19            1       307      1.14      1.17      1.13         0
19:35:20            1       307      1.14      1.17      1.13         0
19:35:21            1       307      1.14      1.17      1.13         1
